5.08,5.05,5.01,4.97,4.94,4.89,4.86,4.82,4.79,4.78,4.71,4.69,4.67,4.63,4.56,4.49,4.39,4.28,4.16,4.08,4.00,3.90,3.75,3.67,3.58,3.50,3.38,3.26,3.18,3.10,3.02,2.91,2.79,2.70,2.60,2.49,2.37,2.29,2.21,2.12,2.02,1.90,1.79,1.72,1.63,1.49,1.38,1.31,1.23,1.12,1.00,0.91,0.82,0.74,0.60,0.49,0.42,0.33,0.23,0.20,0.19,0.15,0.11,0.10,0.08,0.04,0.01,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
4.00,3.97,3.93,3.89,3.85,3.81,3.80,3.78,3.74,3.71,3.67,3.63,3.59,3.55,3.51,3.47,3.43,3.40,3.36,3.32,3.30,3.29,3.24,3.09,3.00,2.92,2.84,2.72,2.60,2.51,2.44,2.35,2.21,2.10,2.02,1.94,1.83,1.72,1.61,1.54,1.46,1.35,1.23,1.13,1.05,0.94,0.87,0.83,0.80,0.80,0.77,0.73,0.69,0.65,0.55,0.43,0.35,0.28,0.06,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.90,3.88,3.83,3.79,3.76,3.71,3.68,3.68,3.66,3.60,3.58,3.53,3.49,3.47,3.41,3.38,3.35,3.29,3.27,3.22,3.19,3.18,3.16,3.04,2.94,2.85,2.77,2.70,2.56,2.45,2.37,2.29,2.15,2.04,1.96,1.88,1.81,1.68,1.56,1.48,1.40,1.32,1.19,1.07,1.00,0.93,0.91,0.87,0.81,0.80,0.79,0.74,0.65,0.55,0.45,0.26,0.11,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.82,3.77,3.74,3.70,3.65,3.63,3.58,3.55,3.55,3.52,3.47,3.44,3.41,3.35,3.33,3.28,3.24,3.21,3.16,3.13,3.09,3.05,3.05,3.01,2.90,2.79,2.71,2.63,2.50,2.38,2.30,2.23,2.13,2.01,1.90,1.82,1.74,1.65,1.54,1.41,1.33,1.25,1.14,1.02,1.00,0.98,0.93,0.89,0.86,0.81,0.75,0.66,0.51,0.34,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.72,3.68,3.64,3.61,3.56,3.53,3.49,3.45,3.43,3.43,3.38,3.34,3.31,3.26,3.23,3.19,3.15,3.12,3.07,3.04,3.00,2.96,2.93,2.93,2.84,2.73,2.66,2.58,2.46,2.35,2.25,2.17,2.09,1.98,1.86,1.76,1.69,1.61,1.49,1.35,1.28,1.20,1.11,1.03,1.00,1.00,0.96,0.91,0.84,0.71,0.60,0.46,0.30,0.23,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.61,3.60,3.55,3.50,3.48,3.42,3.40,3.36,3.31,3.30,3.29,3.25,3.20,3.19,3.12,3.10,3.06,3.01,2.99,2.94,2.90,2.87,2.81,2.80,2.75,2.67,2.59,2.52,2.43,2.31,2.19,2.10,2.02,1.95,1.84,1.70,1.62,1.54,1.43,1.30,1.22,1.14,1.10,1.07,1.01,1.00,0.98,0.90,0.74,0.54,0.40,0.21,0.05,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.53,3.49,3.46,3.42,3.37,3.34,3.30,3.26,3.23,3.18,3.18,3.16,3.12,3.08,3.04,3.00,2.96,2.93,2.88,2.85,2.81,2.76,2.74,2.69,2.66,2.60,2.52,2.45,2.38,2.28,2.17,2.05,1.96,1.88,1.79,1.64,1.56,1.48,1.39,1.29,1.21,1.13,1.10,1.09,1.05,0.97,0.83,0.67,0.47,0.29,0.27,0.18,0.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.44,3.39,3.36,3.33,3.27,3.25,3.20,3.16,3.14,3.08,3.06,3.05,3.03,2.98,2.95,2.90,2.87,2.84,2.78,2.76,2.71,2.67,2.65,2.59,2.56,2.52,2.46,2.38,2.31,2.24,2.14,1.99,1.91,1.82,1.73,1.60,1.50,1.41,1.35,1.29,1.21,1.15,1.09,1.04,0.98,0.82,0.63,0.44,0.28,0.14,0.10,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.33,3.31,3.26,3.22,3.20,3.14,3.11,3.07,3.02,3.00,2.95,2.93,2.92,2.90,2.84,2.81,2.78,2.73,2.71,2.65,2.62,2.59,2.53,2.51,2.46,2.42,2.40,2.33,2.25,2.17,2.07,1.93,1.84,1.77,1.68,1.58,1.45,1.36,1.31,1.28,1.21,1.19,1.06,0.88,0.74,0.53,0.35,0.26,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.25,3.21,3.17,3.13,3.09,3.06,3.02,2.98,2.94,2.90,2.86,2.82,2.80,2.79,2.76,2.72,2.68,2.64,2.60,2.56,2.53,2.49,2.45,2.41,2.37,2.33,2.29,2.25,2.19,2.10,2.02,1.91,1.79,1.70,1.63,1.54,1.43,1.34,1.30,1.26,1.12,1.03,0.86,0.64,0.45,0.25,0.20,0.20,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.16,3.10,3.08,3.04,2.99,2.97,2.92,2.88,2.85,2.80,2.77,2.73,2.68,2.67,2.67,2.62,2.58,2.56,2.50,2.48,2.44,2.38,2.36,2.31,2.28,2.25,2.19,2.17,2.12,2.04,1.96,1.88,1.75,1.64,1.57,1.50,1.42,1.33,1.25,1.18,0.97,0.80,0.60,0.38,0.21,0.05,0.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
