2.20,2.20,2.20,2.19,2.13,2.11,2.11,2.10,2.10,2.10,2.10,2.08,2.02,2.00,2.00,2.00,2.00,2.00,1.94,1.92,1.91,1.90,1.90,1.90,1.90,1.89,1.83,1.81,1.80,1.80,1.80,1.80,1.76,1.72,1.71,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.69,1.63,1.61,1.61,1.60,1.60,1.60,1.60,1.60,1.59,1.53,1.50,1.50,1.50,1.50,1.50,1.46,1.42,1.42,1.42,1.41,1.40,1.40,1.40,1.40,1.40,1.40,1.39,1.33,1.31,1.31,1.31,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.28,1.22,1.22,1.22,1.22,1.21,1.20,1.20,1.20,1.18,1.13,1.10,1.10,1.10,1.09,1.03,1.02,1.01,1.00,1.00,1.00,0.96,0.92,0.92,0.90,0.90,0.90,0.89,0.83,0.81,0.80,0.80,0.80,0.74,0.72,0.71,0.70,0.70,0.70,0.67,0.62,0.61,0.60,0.60,0.60,0.59,0.53,0.51,0.50,0.50,0.50,0.45,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.40,0.39,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.27,0.19,0.13,0.05,0.04,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
2.00,2.00,2.00,1.99,1.94,1.93,1.92,1.90,1.90,1.90,1.90,1.88,1.83,1.80,1.80,1.80,1.80,1.79,1.75,1.72,1.72,1.70,1.70,1.70,1.70,1.69,1.64,1.61,1.60,1.60,1.60,1.60,1.56,1.52,1.52,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.45,1.43,1.43,1.43,1.40,1.40,1.40,1.40,1.40,1.36,1.33,1.32,1.30,1.30,1.30,1.30,1.29,1.24,1.23,1.22,1.20,1.20,1.20,1.20,1.19,1.14,1.13,1.13,1.12,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.07,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.01,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.98,0.93,0.93,0.91,0.90,0.90,0.90,0.85,0.83,0.82,0.80,0.80,0.80,0.77,0.72,0.70,0.70,0.70,0.68,0.63,0.63,0.61,0.60,0.60,0.60,0.55,0.53,0.52,0.50,0.50,0.50,0.48,0.43,0.41,0.40,0.40,0.39,0.34,0.33,0.31,0.30,0.30,0.30,0.26,0.22,0.22,0.20,0.20,0.20,0.19,0.14,0.13,0.11,0.10,0.10,0.10,0.06,0.02,0.02,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
2.00,1.98,1.97,1.95,1.91,1.90,1.90,1.90,1.90,1.87,1.86,1.84,1.80,1.80,1.80,1.80,1.79,1.76,1.72,1.70,1.70,1.70,1.70,1.68,1.67,1.66,1.61,1.60,1.60,1.60,1.60,1.57,1.54,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.46,1.43,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.37,1.33,1.30,1.30,1.30,1.30,1.29,1.27,1.26,1.21,1.20,1.20,1.20,1.20,1.18,1.17,1.15,1.11,1.10,1.10,1.10,1.10,1.10,1.10,1.09,1.06,1.06,1.06,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.97,0.97,0.94,0.90,0.90,0.90,0.89,0.86,0.86,0.82,0.80,0.80,0.80,0.77,0.77,0.74,0.70,0.70,0.67,0.67,0.65,0.60,0.60,0.60,0.59,0.56,0.56,0.52,0.50,0.50,0.50,0.47,0.46,0.44,0.41,0.40,0.40,0.39,0.35,0.31,0.30,0.30,0.29,0.27,0.27,0.23,0.20,0.20,0.20,0.18,0.17,0.15,0.11,0.10,0.10,0.09,0.07,0.07,0.03,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.99,1.95,1.91,1.91,1.90,1.90,1.90,1.89,1.89,1.83,1.81,1.80,1.80,1.80,1.80,1.79,1.78,1.72,1.70,1.70,1.70,1.70,1.69,1.65,1.61,1.61,1.60,1.60,1.60,1.59,1.59,1.53,1.50,1.50,1.50,1.50,1.50,1.49,1.49,1.49,1.44,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.40,1.40,1.40,1.40,1.40,1.40,1.39,1.38,1.32,1.30,1.30,1.30,1.30,1.29,1.25,1.21,1.21,1.20,1.20,1.20,1.19,1.19,1.14,1.11,1.11,1.10,1.10,1.10,1.10,1.09,1.09,1.09,1.07,1.01,1.01,1.01,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.93,0.91,0.91,0.90,0.89,0.89,0.86,0.81,0.81,0.80,0.80,0.79,0.78,0.73,0.71,0.71,0.70,0.69,0.64,0.61,0.60,0.60,0.59,0.59,0.56,0.51,0.51,0.50,0.50,0.49,0.48,0.43,0.41,0.41,0.40,0.39,0.39,0.36,0.31,0.30,0.29,0.29,0.27,0.22,0.21,0.20,0.20,0.19,0.19,0.14,0.11,0.11,0.10,0.10,0.09,0.07,0.02,0.01,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.95,1.92,1.90,1.90,1.90,1.90,1.87,1.84,1.84,1.81,1.80,1.80,1.80,1.80,1.76,1.73,1.73,1.71,1.70,1.70,1.70,1.69,1.65,1.62,1.60,1.60,1.60,1.60,1.57,1.54,1.54,1.51,1.50,1.50,1.50,1.50,1.46,1.44,1.44,1.44,1.41,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.37,1.34,1.33,1.31,1.30,1.30,1.30,1.30,1.26,1.22,1.20,1.20,1.20,1.20,1.18,1.14,1.14,1.11,1.10,1.10,1.10,1.10,1.10,1.09,1.04,1.04,1.04,1.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.95,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.91,0.90,0.90,0.89,0.85,0.83,0.82,0.80,0.80,0.80,0.77,0.73,0.73,0.71,0.70,0.70,0.69,0.65,0.61,0.60,0.60,0.59,0.55,0.54,0.53,0.50,0.50,0.50,0.47,0.43,0.43,0.41,0.40,0.40,0.39,0.35,0.34,0.32,0.30,0.30,0.26,0.23,0.23,0.20,0.20,0.20,0.18,0.14,0.14,0.11,0.10,0.10,0.10,0.06,0.04,0.03,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.92,1.90,1.90,1.90,1.90,1.89,1.85,1.80,1.80,1.80,1.80,1.80,1.77,1.77,1.73,1.70,1.70,1.70,1.70,1.69,1.68,1.67,1.62,1.60,1.60,1.60,1.60,1.59,1.54,1.50,1.50,1.50,1.50,1.50,1.48,1.47,1.43,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.39,1.38,1.38,1.38,1.34,1.30,1.30,1.30,1.30,1.29,1.27,1.27,1.23,1.20,1.20,1.20,1.20,1.19,1.15,1.10,1.10,1.10,1.10,1.10,1.08,1.08,1.08,1.06,1.01,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.97,0.97,0.97,0.97,0.97,0.96,0.91,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.89,0.88,0.86,0.81,0.80,0.80,0.80,0.78,0.77,0.74,0.70,0.70,0.70,0.68,0.68,0.66,0.61,0.60,0.59,0.57,0.57,0.52,0.50,0.50,0.50,0.48,0.47,0.44,0.40,0.40,0.40,0.39,0.38,0.37,0.31,0.30,0.30,0.30,0.27,0.22,0.20,0.20,0.20,0.18,0.18,0.15,0.11,0.10,0.10,0.09,0.07,0.07,0.02,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.90,1.90,1.90,1.90,1.90,1.85,1.81,1.80,1.80,1.80,1.80,1.78,1.72,1.72,1.71,1.70,1.70,1.70,1.70,1.66,1.61,1.61,1.60,1.60,1.60,1.60,1.60,1.54,1.51,1.50,1.50,1.50,1.50,1.48,1.42,1.42,1.41,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.37,1.31,1.31,1.31,1.31,1.30,1.30,1.30,1.30,1.27,1.22,1.21,1.20,1.20,1.20,1.20,1.20,1.16,1.11,1.10,1.10,1.10,1.10,1.08,1.03,1.02,1.02,1.01,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.96,0.92,0.92,0.92,0.92,0.92,0.91,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.85,0.81,0.81,0.80,0.80,0.80,0.78,0.72,0.72,0.71,0.70,0.70,0.70,0.65,0.61,0.61,0.60,0.60,0.56,0.52,0.51,0.50,0.50,0.50,0.49,0.43,0.42,0.41,0.40,0.40,0.40,0.36,0.32,0.31,0.30,0.30,0.30,0.29,0.22,0.20,0.20,0.20,0.19,0.13,0.11,0.11,0.10,0.10,0.10,0.07,0.01,0.01,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.90,1.90,1.89,1.85,1.85,1.82,1.80,1.80,1.80,1.80,1.78,1.74,1.71,1.70,1.70,1.70,1.69,1.65,1.64,1.63,1.60,1.60,1.60,1.60,1.59,1.55,1.55,1.52,1.50,1.50,1.50,1.50,1.47,1.44,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.39,1.36,1.35,1.35,1.35,1.35,1.35,1.33,1.30,1.30,1.30,1.30,1.30,1.29,1.26,1.25,1.23,1.20,1.20,1.20,1.20,1.19,1.15,1.15,1.12,1.10,1.10,1.10,1.10,1.08,1.04,1.01,1.00,1.00,1.00,1.00,1.00,1.00,0.98,0.95,0.95,0.95,0.93,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.89,0.85,0.84,0.82,0.80,0.80,0.80,0.77,0.74,0.74,0.71,0.70,0.70,0.68,0.65,0.65,0.62,0.60,0.60,0.60,0.56,0.53,0.50,0.50,0.50,0.47,0.45,0.44,0.41,0.40,0.40,0.39,0.35,0.35,0.32,0.30,0.30,0.30,0.27,0.24,0.24,0.21,0.20,0.18,0.15,0.14,0.11,0.10,0.10,0.09,0.06,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.90,1.89,1.86,1.80,1.80,1.80,1.80,1.80,1.79,1.79,1.74,1.70,1.70,1.70,1.70,1.69,1.67,1.61,1.60,1.60,1.60,1.60,1.59,1.59,1.56,1.50,1.50,1.50,1.50,1.50,1.49,1.48,1.44,1.40,1.40,1.40,1.40,1.39,1.39,1.39,1.39,1.39,1.39,1.38,1.32,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.29,1.29,1.27,1.22,1.20,1.20,1.20,1.20,1.19,1.19,1.17,1.11,1.10,1.10,1.10,1.10,1.09,1.09,1.05,1.00,1.00,1.00,1.00,1.00,0.99,0.98,0.98,0.96,0.91,0.90,0.90,0.90,0.90,0.90,0.90,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.87,0.81,0.80,0.80,0.80,0.79,0.78,0.73,0.70,0.70,0.70,0.69,0.68,0.66,0.61,0.60,0.60,0.59,0.58,0.58,0.53,0.50,0.50,0.50,0.49,0.44,0.40,0.40,0.40,0.39,0.39,0.37,0.31,0.30,0.30,0.30,0.29,0.29,0.23,0.20,0.20,0.20,0.19,0.15,0.10,0.10,0.10,0.09,0.09,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.90,1.86,1.82,1.80,1.80,1.80,1.80,1.79,1.73,1.72,1.71,1.70,1.70,1.70,1.70,1.67,1.62,1.60,1.60,1.60,1.60,1.59,1.54,1.52,1.51,1.50,1.50,1.50,1.50,1.49,1.43,1.43,1.41,1.40,1.40,1.40,1.40,1.38,1.33,1.33,1.33,1.33,1.33,1.32,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.26,1.23,1.22,1.21,1.20,1.20,1.20,1.20,1.15,1.13,1.12,1.10,1.10,1.10,1.10,1.09,1.04,1.02,1.01,1.00,1.00,1.00,1.00,0.98,0.93,0.93,0.93,0.92,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.86,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.82,0.80,0.80,0.80,0.78,0.73,0.72,0.71,0.70,0.70,0.69,0.64,0.63,0.62,0.60,0.60,0.60,0.57,0.53,0.52,0.51,0.50,0.50,0.49,0.44,0.41,0.40,0.40,0.40,0.35,0.33,0.32,0.30,0.30,0.30,0.28,0.23,0.22,0.21,0.20,0.20,0.20,0.15,0.11,0.10,0.10,0.10,0.06,0.02,0.02,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.86,1.83,1.80,1.80,1.80,1.80,1.79,1.75,1.71,1.70,1.70,1.70,1.69,1.67,1.66,1.64,1.60,1.60,1.60,1.60,1.59,1.56,1.51,1.50,1.50,1.50,1.50,1.47,1.46,1.45,1.41,1.40,1.40,1.40,1.39,1.37,1.36,1.34,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.29,1.26,1.26,1.26,1.23,1.20,1.20,1.20,1.20,1.19,1.16,1.16,1.12,1.10,1.10,1.10,1.10,1.08,1.06,1.05,1.01,1.00,1.00,1.00,1.00,0.97,0.96,0.94,0.91,0.90,0.90,0.90,0.90,0.90,0.90,0.89,0.86,0.86,0.86,0.83,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.78,0.74,0.70,0.70,0.70,0.68,0.66,0.66,0.61,0.60,0.60,0.59,0.56,0.56,0.54,0.50,0.50,0.50,0.48,0.46,0.45,0.41,0.40,0.39,0.36,0.36,0.32,0.30,0.30,0.30,0.27,0.26,0.24,0.21,0.20,0.20,0.19,0.16,0.16,0.12,0.10,0.09,0.07,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.80,1.80,1.80,1.80,1.79,1.79,1.75,1.71,1.70,1.70,1.70,1.70,1.68,1.62,1.60,1.60,1.60,1.60,1.59,1.59,1.57,1.52,1.50,1.50,1.50,1.50,1.49,1.44,1.40,1.40,1.40,1.40,1.39,1.39,1.38,1.32,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.29,1.29,1.26,1.21,1.21,1.21,1.20,1.20,1.20,1.19,1.19,1.16,1.11,1.10,1.10,1.10,1.10,1.09,1.09,1.05,1.00,1.00,1.00,1.00,1.00,0.99,0.98,0.93,0.91,0.91,0.90,0.90,0.90,0.89,0.89,0.89,0.89,0.85,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.79,0.79,0.79,0.79,0.79,0.74,0.71,0.70,0.69,0.69,0.66,0.60,0.60,0.60,0.59,0.59,0.58,0.52,0.51,0.51,0.50,0.49,0.49,0.45,0.41,0.41,0.40,0.40,0.37,0.31,0.30,0.30,0.30,0.29,0.29,0.23,0.21,0.21,0.20,0.19,0.19,0.16,0.11,0.11,0.10,0.10,0.07,0.01,0.01,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.80,1.80,1.80,1.79,1.75,1.73,1.72,1.70,1.70,1.70,1.70,1.68,1.64,1.61,1.60,1.60,1.60,1.60,1.56,1.54,1.53,1.50,1.50,1.50,1.50,1.49,1.45,1.41,1.40,1.40,1.40,1.40,1.37,1.34,1.33,1.31,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.29,1.25,1.23,1.22,1.20,1.20,1.20,1.20,1.20,1.19,1.15,1.14,1.12,1.10,1.10,1.10,1.10,1.09,1.04,1.04,1.01,1.00,1.00,1.00,1.00,0.97,0.93,0.93,0.91,0.90,0.90,0.90,0.90,0.86,0.83,0.83,0.83,0.83,0.82,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.76,0.73,0.73,0.73,0.73,0.71,0.70,0.69,0.65,0.64,0.62,0.60,0.60,0.60,0.56,0.54,0.53,0.51,0.50,0.50,0.49,0.44,0.43,0.42,0.40,0.40,0.40,0.36,0.32,0.30,0.30,0.30,0.27,0.23,0.23,0.21,0.20,0.20,0.19,0.15,0.14,0.12,0.10,0.10,0.10,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.80,1.80,1.79,1.76,1.71,1.70,1.70,1.70,1.70,1.68,1.68,1.65,1.60,1.60,1.60,1.60,1.60,1.57,1.52,1.50,1.50,1.50,1.50,1.49,1.47,1.46,1.41,1.40,1.40,1.40,1.40,1.38,1.34,1.30,1.30,1.30,1.30,1.29,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.26,1.21,1.20,1.20,1.20,1.20,1.20,1.19,1.18,1.16,1.11,1.10,1.10,1.10,1.10,1.08,1.08,1.06,1.01,1.00,1.00,1.00,1.00,0.98,0.97,0.94,0.90,0.90,0.90,0.90,0.89,0.88,0.88,0.83,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.72,0.70,0.70,0.70,0.70,0.70,0.69,0.66,0.61,0.60,0.60,0.59,0.58,0.57,0.54,0.50,0.50,0.50,0.48,0.47,0.46,0.41,0.40,0.40,0.39,0.38,0.38,0.33,0.30,0.30,0.28,0.28,0.24,0.20,0.20,0.20,0.19,0.18,0.17,0.11,0.10,0.10,0.10,0.08,0.07,0.04,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.80,1.80,1.77,1.72,1.70,1.70,1.70,1.70,1.69,1.64,1.61,1.61,1.60,1.60,1.60,1.59,1.58,1.53,1.50,1.50,1.50,1.50,1.50,1.45,1.41,1.41,1.40,1.40,1.40,1.39,1.39,1.34,1.31,1.30,1.30,1.30,1.30,1.27,1.22,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.20,1.20,1.20,1.20,1.19,1.19,1.16,1.11,1.11,1.10,1.10,1.10,1.09,1.09,1.04,1.01,1.01,1.00,1.00,1.00,1.00,0.98,0.93,0.91,0.91,0.90,0.90,0.90,0.90,0.88,0.82,0.81,0.81,0.80,0.80,0.80,0.80,0.80,0.80,0.79,0.73,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.70,0.70,0.70,0.70,0.70,0.69,0.67,0.61,0.60,0.60,0.60,0.58,0.52,0.51,0.51,0.50,0.49,0.49,0.45,0.41,0.41,0.40,0.40,0.40,0.38,0.32,0.31,0.31,0.30,0.29,0.22,0.21,0.21,0.20,0.20,0.20,0.15,0.11,0.11,0.10,0.10,0.10,0.08,0.03,0.01,0.01,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.76,1.75,1.73,1.70,1.70,1.70,1.70,1.69,1.65,1.61,1.60,1.60,1.60,1.60,1.57,1.55,1.54,1.51,1.50,1.50,1.50,1.50,1.46,1.42,1.40,1.40,1.40,1.40,1.38,1.35,1.34,1.31,1.30,1.30,1.30,1.30,1.27,1.23,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.19,1.15,1.15,1.12,1.10,1.10,1.10,1.10,1.08,1.05,1.05,1.02,1.00,1.00,1.00,1.00,0.97,0.95,0.94,0.91,0.90,0.90,0.90,0.90,0.86,0.84,0.83,0.80,0.80,0.80,0.80,0.80,0.80,0.77,0.74,0.74,0.74,0.71,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.69,0.66,0.65,0.63,0.60,0.60,0.60,0.58,0.54,0.51,0.50,0.50,0.48,0.45,0.45,0.42,0.40,0.40,0.40,0.37,0.35,0.34,0.30,0.30,0.30,0.28,0.24,0.21,0.20,0.20,0.19,0.15,0.15,0.12,0.10,0.10,0.10,0.07,0.04,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
